DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,#1,%1,#2,%2,#3,%3,#4,%4,#5,%5 
11X498,PS/MS 11X498 - VAN NEST ACADEMY,3,2014,All Students,56,301,18,32.1,22,39.3,15,26.8,1,1.8,16,28.6
11X498,PS/MS 11X498 - VAN NEST ACADEMY,3,2015,All Students,45,306,15,33.3,14,31.1,13,28.9,3,6.7,16,35.6
11X498,PS/MS 11X498 - VAN NEST ACADEMY,4,2014,All Students,42,315,5,11.9,15,35.7,14,33.3,8,19,22,52.4
11X498,PS/MS 11X498 - VAN NEST ACADEMY,4,2015,All Students,60,301,14,23.3,32,53.3,11,18.3,3,5,14,23.3
11X498,PS/MS 11X498 - VAN NEST ACADEMY,5,2015,All Students,43,307,12,27.9,17,39.5,9,20.9,5,11.6,14,32.6
11X498,PS/MS 11X498 - VAN NEST ACADEMY,6,2013,All Students,76,293,26,34.2,38,50,9,11.8,3,3.9,12,15.8
11X498,PS/MS 11X498 - VAN NEST ACADEMY,6,2014,All Students,93,309,12,12.9,47,50.5,23,24.7,11,11.8,34,36.6
11X498,PS/MS 11X498 - VAN NEST ACADEMY,6,2015,All Students,93,307,15,16.1,46,49.5,20,21.5,12,12.9,32,34.4
11X498,PS/MS 11X498 - VAN NEST ACADEMY,7,2013,All Students,96,297,30,31.3,46,47.9,14,14.6,6,6.3,20,20.8
11X498,PS/MS 11X498 - VAN NEST ACADEMY,7,2014,All Students,75,297,27,36,27,36,18,24,3,4,21,28
11X498,PS/MS 11X498 - VAN NEST ACADEMY,7,2015,All Students,87,302,16,18.4,43,49.4,26,29.9,2,2.3,28,32.2
11X498,PS/MS 11X498 - VAN NEST ACADEMY,8,2013,All Students,96,292,31,32.3,43,44.8,22,22.9,0,0,22,22.9
11X498,PS/MS 11X498 - VAN NEST ACADEMY,8,2014,All Students,91,299,19,20.9,49,53.8,17,18.7,6,6.6,23,25.3
11X498,PS/MS 11X498 - VAN NEST ACADEMY,8,2015,All Students,79,303,16,20.3,35,44.3,22,27.8,6,7.6,28,35.4
11X498,PS/MS 11X498 - VAN NEST ACADEMY,All Grades,2013,All Students,315,297,95,30.2,143,45.4,67,21.3,10,3.2,77,24.4
11X498,PS/MS 11X498 - VAN NEST ACADEMY,All Grades,2014,All Students,357,303,81,22.7,160,44.8,87,24.4,29,8.1,116,32.5
11X498,PS/MS 11X498 - VAN NEST ACADEMY,All Grades,2015,All Students,407,304,88,21.6,187,45.9,101,24.8,31,7.6,132,32.4
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,6,2013,All Students,111,275,69,62.2,39,35.1,3,2.7,0,0,3,2.7
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,6,2014,All Students,102,293,24,23.5,65,63.7,9,8.8,4,3.9,13,12.7
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,6,2015,All Students,97,283,42,43.3,45,46.4,10,10.3,0,0,10,10.3
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,7,2013,All Students,119,282,57,47.9,48,40.3,14,11.8,0,0,14,11.8
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,7,2014,All Students,118,272,77,65.3,34,28.8,7,5.9,0,0,7,5.9
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,7,2015,All Students,97,294,33,34,43,44.3,20,20.6,1,1,21,21.6
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,8,2014,All Students,110,289,33,30,60,54.5,16,14.5,1,0.9,17,15.5
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,8,2015,All Students,121,285,49,40.5,60,49.6,12,9.9,0,0,12,9.9
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,All Grades,2013,All Students,230,279,126,54.8,87,37.8,17,7.4,0,0,17,7.4
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,All Grades,2014,All Students,330,284,134,40.6,159,48.2,32,9.7,5,1.5,37,11.2
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,All Grades,2015,All Students,315,287,124,39.4,148,47,42,13.3,1,0.3,43,13.7
11X532,BAYCHESTER MIDDLE SCHOOL,6,2013,All Students,98,276,53,54.1,43,43.9,2,2,0,0,2,2
11X532,BAYCHESTER MIDDLE SCHOOL,6,2014,All Students,87,289,28,32.2,45,51.7,11,12.6,3,3.4,14,16.1
11X532,BAYCHESTER MIDDLE SCHOOL,6,2015,All Students,91,287,37,40.7,45,49.5,7,7.7,2,2.2,9,9.9
11X532,BAYCHESTER MIDDLE SCHOOL,7,2013,All Students,87,277,55,63.2,25,28.7,6,6.9,1,1.1,7,8
11X532,BAYCHESTER MIDDLE SCHOOL,7,2014,All Students,97,280,51,52.6,37,38.1,9,9.3,0,0,9,9.3
11X532,BAYCHESTER MIDDLE SCHOOL,7,2015,All Students,79,286,39,49.4,32,40.5,8,10.1,0,0,8,10.1
11X532,BAYCHESTER MIDDLE SCHOOL,8,2014,All Students,89,275,52,58.4,29,32.6,6,6.7,2,2.2,8,9
11X532,BAYCHESTER MIDDLE SCHOOL,8,2015,All Students,107,281,47,43.9,50,46.7,10,9.3,0,0,10,9.3
11X532,BAYCHESTER MIDDLE SCHOOL,All Grades,2013,All Students,185,276,108,58.4,68,36.8,8,4.3,1,0.5,9,4.9
11X532,BAYCHESTER MIDDLE SCHOOL,All Grades,2014,All Students,273,281,131,48,111,40.7,26,9.5,5,1.8,31,11.4
11X532,BAYCHESTER MIDDLE SCHOOL,All Grades,2015,All Students,277,284,123,44.4,127,45.8,25,9,2,0.7,27,9.7
11X556,BRONX PARK MIDDLE SCHOOL,6,2013,All Students,125,276,72,57.6,44,35.2,6,4.8,3,2.4,9,7.2
11X556,BRONX PARK MIDDLE SCHOOL,6,2014,All Students,117,275,65,55.6,44,37.6,7,6,1,0.9,8,6.8
11X556,BRONX PARK MIDDLE SCHOOL,6,2015,All Students,134,282,62,46.3,58,43.3,8,6,6,4.5,14,10.4
11X556,BRONX PARK MIDDLE SCHOOL,7,2014,All Students,135,274,84,62.2,45,33.3,6,4.4,0,0,6,4.4
11X556,BRONX PARK MIDDLE SCHOOL,7,2015,All Students,121,273,75,62,39,32.2,7,5.8,0,0,7,5.8
11X556,BRONX PARK MIDDLE SCHOOL,8,2015,All Students,131,283,58,44.3,55,42,14,10.7,4,3.1,18,13.7
11X556,BRONX PARK MIDDLE SCHOOL,All Grades,2013,All Students,125,276,72,57.6,44,35.2,6,4.8,3,2.4,9,7.2
11X556,BRONX PARK MIDDLE SCHOOL,All Grades,2014,All Students,252,275,149,59.1,89,35.3,13,5.2,1,0.4,14,5.6
11X556,BRONX PARK MIDDLE SCHOOL,All Grades,2015,All Students,386,279,195,50.5,152,39.4,29,7.5,10,2.6,39,10.1
11X566,PELHAM GARDENS MIDDLE SCHOOL,6,2013,All Students,157,281,72,45.9,68,43.3,15,9.6,2,1.3,17,10.8
11X566,PELHAM GARDENS MIDDLE SCHOOL,6,2014,All Students,144,286,49,34,79,54.9,11,7.6,5,3.5,16,11.1
11X566,PELHAM GARDENS MIDDLE SCHOOL,6,2015,All Students,148,283,68,45.9,65,43.9,14,9.5,1,0.7,15,10.1
11X566,PELHAM GARDENS MIDDLE SCHOOL,7,2014,All Students,151,281,78,51.7,59,39.1,13,8.6,1,0.7,14,9.3
11X566,PELHAM GARDENS MIDDLE SCHOOL,7,2015,All Students,155,285,70,45.2,69,44.5,16,10.3,0,0,16,10.3
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2015,All Students,144,289,50,34.7,66,45.8,24,16.7,4,2.8,28,19.4
11X566,PELHAM GARDENS MIDDLE SCHOOL,All Grades,2013,All Students,157,281,72,45.9,68,43.3,15,9.6,2,1.3,17,10.8
11X566,PELHAM GARDENS MIDDLE SCHOOL,All Grades,2014,All Students,295,283,127,43.1,138,46.8,24,8.1,6,2,30,10.2
11X566,PELHAM GARDENS MIDDLE SCHOOL,All Grades,2015,All Students,447,285,188,42.1,200,44.7,54,12.1,5,1.1,59,13.2
12X006,P.S. 006 WEST FARMS,3,2013,All Students,98,281,61,62.2,27,27.6,10,10.2,0,0,10,10.2
12X006,P.S. 006 WEST FARMS,3,2014,All Students,101,270,67,66.3,25,24.8,8,7.9,1,1,9,8.9
12X006,P.S. 006 WEST FARMS,3,2015,All Students,81,282,45,55.6,23,28.4,13,16,0,0,13,16
12X006,P.S. 006 WEST FARMS,4,2013,All Students,89,271,53,59.6,30,33.7,6,6.7,0,0,6,6.7
12X006,P.S. 006 WEST FARMS,4,2014,All Students,76,276,45,59.2,27,35.5,4,5.3,0,0,4,5.3
12X006,P.S. 006 WEST FARMS,4,2015,All Students,91,272,55,60.4,27,29.7,7,7.7,2,2.2,9,9.9
12X006,P.S. 006 WEST FARMS,5,2013,All Students,77,280,44,57.1,27,35.1,6,7.8,0,0,6,7.8
12X006,P.S. 006 WEST FARMS,5,2014,All Students,76,278,47,61.8,24,31.6,4,5.3,1,1.3,5,6.6
12X006,P.S. 006 WEST FARMS,5,2015,All Students,79,275,47,59.5,27,34.2,4,5.1,1,1.3,5,6.3
12X006,P.S. 006 WEST FARMS,All Grades,2013,All Students,264,277,158,59.8,84,31.8,22,8.3,0,0,22,8.3
12X006,P.S. 006 WEST FARMS,All Grades,2014,All Students,253,274,159,62.8,76,30,16,6.3,2,0.8,18,7.1
12X006,P.S. 006 WEST FARMS,All Grades,2015,All Students,251,276,147,58.6,77,30.7,24,9.6,3,1.2,27,10.8
12X044,P.S. 044 DAVID C. FARRAGUT,3,2013,All Students,49,282,24,49,17,34.7,8,16.3,0,0,8,16.3
12X044,P.S. 044 DAVID C. FARRAGUT,3,2014,All Students,47,286,21,44.7,18,38.3,8,17,0,0,8,17
12X044,P.S. 044 DAVID C. FARRAGUT,3,2015,All Students,42,288,20,47.6,15,35.7,7,16.7,0,0,7,16.7
12X044,P.S. 044 DAVID C. FARRAGUT,4,2013,All Students,34,278,19,55.9,13,38.2,2,5.9,0,0,2,5.9
12X044,P.S. 044 DAVID C. FARRAGUT,4,2014,All Students,46,296,14,30.4,22,47.8,7,15.2,3,6.5,10,21.7
12X044,P.S. 044 DAVID C. FARRAGUT,4,2015,All Students,48,279,26,54.2,18,37.5,4,8.3,0,0,4,8.3
12X044,P.S. 044 DAVID C. FARRAGUT,5,2013,All Students,40,289,21,52.5,11,27.5,8,20,0,0,8,20
12X044,P.S. 044 DAVID C. FARRAGUT,5,2014,All Students,28,278,17,60.7,8,28.6,3,10.7,0,0,3,10.7
12X044,P.S. 044 DAVID C. FARRAGUT,5,2015,All Students,48,289,20,41.7,19,39.6,7,14.6,2,4.2,9,18.8
12X044,P.S. 044 DAVID C. FARRAGUT,All Grades,2013,All Students,123,283,64,52,41,33.3,18,14.6,0,0,18,14.6
12X044,P.S. 044 DAVID C. FARRAGUT,All Grades,2014,All Students,121,288,52,43,48,39.7,18,14.9,3,2.5,21,17.4
12X044,P.S. 044 DAVID C. FARRAGUT,All Grades,2015,All Students,138,285,66,47.8,52,37.7,18,13,2,1.4,20,14.5
12X047,P.S. 047 JOHN RANDOLPH,3,2013,All Students,170,293,72,42.4,68,40,29,17.1,1,0.6,30,17.6
12X047,P.S. 047 JOHN RANDOLPH,3,2014,All Students,176,286,86,48.9,71,40.3,18,10.2,1,0.6,19,10.8
12X047,P.S. 047 JOHN RANDOLPH,3,2015,All Students,180,295,71,39.4,74,41.1,31,17.2,4,2.2,35,19.4
12X047,P.S. 047 JOHN RANDOLPH,4,2013,All Students,183,284,88,48.1,71,38.8,19,10.4,5,2.7,24,13.1
12X047,P.S. 047 JOHN RANDOLPH,4,2014,All Students,169,277,97,57.4,52,30.8,17,10.1,3,1.8,20,11.8
12X047,P.S. 047 JOHN RANDOLPH,4,2015,All Students,170,287,71,41.8,74,43.5,20,11.8,5,2.9,25,14.7
12X047,P.S. 047 JOHN RANDOLPH,5,2013,All Students,175,289,87,49.7,65,37.1,19,10.9,4,2.3,23,13.1
12X047,P.S. 047 JOHN RANDOLPH,5,2014,All Students,181,280,105,58,57,31.5,15,8.3,4,2.2,19,10.5
12X047,P.S. 047 JOHN RANDOLPH,5,2015,All Students,161,281,89,55.3,54,33.5,13,8.1,5,3.1,18,11.2
12X047,P.S. 047 JOHN RANDOLPH,All Grades,2013,All Students,528,288,247,46.8,204,38.6,67,12.7,10,1.9,77,14.6
12X047,P.S. 047 JOHN RANDOLPH,All Grades,2014,All Students,526,281,288,54.8,180,34.2,50,9.5,8,1.5,58,11
12X047,P.S. 047 JOHN RANDOLPH,All Grades,2015,All Students,511,288,231,45.2,202,39.5,64,12.5,14,2.7,78,15.3
12X050,P.S. 050 CLARA BARTON,3,2013,All Students,56,274,40,71.4,11,19.6,5,8.9,0,0,5,8.9
12X050,P.S. 050 CLARA BARTON,3,2014,All Students,61,277,33,54.1,22,36.1,6,9.8,0,0,6,9.8
12X050,P.S. 050 CLARA BARTON,4,2013,All Students,61,273,36,59,20,32.8,5,8.2,0,0,5,8.2
12X050,P.S. 050 CLARA BARTON,4,2014,All Students,53,280,27,50.9,22,41.5,3,5.7,1,1.9,4,7.5
12X050,P.S. 050 CLARA BARTON,4,2015,All Students,50,284,17,34,25,50,7,14,1,2,8,16
12X050,P.S. 050 CLARA BARTON,5,2013,All Students,56,276,37,66.1,15,26.8,4,7.1,0,0,4,7.1
12X050,P.S. 050 CLARA BARTON,5,2014,All Students,58,263,46,79.3,11,19,1,1.7,0,0,1,1.7
12X050,P.S. 050 CLARA BARTON,5,2015,All Students,49,274,32,65.3,15,30.6,2,4.1,0,0,2,4.1
12X050,P.S. 050 CLARA BARTON,All Grades,2013,All Students,173,275,113,65.3,46,26.6,14,8.1,0,0,14,8.1
12X050,P.S. 050 CLARA BARTON,All Grades,2014,All Students,172,273,106,61.6,55,32,10,5.8,1,0.6,11,6.4
12X050,P.S. 050 CLARA BARTON,All Grades,2015,All Students,99,279,49,49.5,40,40.4,9,9.1,1,1,10,10.1
12X057,P.S. 057 CRESCENT,3,2013,All Students,73,287,40,54.8,26,35.6,7,9.6,0,0,7,9.6
12X057,P.S. 057 CRESCENT,3,2014,All Students,93,280,47,50.5,31,33.3,15,16.1,0,0,15,16.1
12X057,P.S. 057 CRESCENT,3,2015,All Students,64,292,29,45.3,23,35.9,12,18.8,0,0,12,18.8
12X057,P.S. 057 CRESCENT,4,2013,All Students,82,286,32,39,37,45.1,12,14.6,1,1.2,13,15.9
12X057,P.S. 057 CRESCENT,4,2014,All Students,70,286,34,48.6,24,34.3,10,14.3,2,2.9,12,17.1
12X057,P.S. 057 CRESCENT,4,2015,All Students,87,290,31,35.6,40,46,10,11.5,6,6.9,16,18.4
12X057,P.S. 057 CRESCENT,5,2013,All Students,78,292,37,47.4,21,26.9,18,23.1,2,2.6,20,25.6
12X057,P.S. 057 CRESCENT,5,2014,All Students,82,286,36,43.9,35,42.7,10,12.2,1,1.2,11,13.4
12X057,P.S. 057 CRESCENT,5,2015,All Students,67,288,32,47.8,24,35.8,10,14.9,1,1.5,11,16.4
12X057,P.S. 057 CRESCENT,All Grades,2013,All Students,233,288,109,46.8,84,36.1,37,15.9,3,1.3,40,17.2
12X057,P.S. 057 CRESCENT,All Grades,2014,All Students,245,284,117,47.8,90,36.7,35,14.3,3,1.2,38,15.5
12X057,P.S. 057 CRESCENT,All Grades,2015,All Students,218,290,92,42.2,87,39.9,32,14.7,7,3.2,39,17.9
12X061,P.S. 061 FRANCISCO OLLER,3,2013,All Students,70,288,30,42.9,30,42.9,10,14.3,0,0,10,14.3
12X061,P.S. 061 FRANCISCO OLLER,3,2014,All Students,60,279,38,63.3,16,26.7,6,10,0,0,6,10
12X061,P.S. 061 FRANCISCO OLLER,3,2015,All Students,43,277,30,69.8,12,27.9,1,2.3,0,0,1,2.3
12X061,P.S. 061 FRANCISCO OLLER,4,2013,All Students,54,288,22,40.7,28,51.9,4,7.4,0,0,4,7.4
12X061,P.S. 061 FRANCISCO OLLER,4,2014,All Students,67,286,32,47.8,23,34.3,11,16.4,1,1.5,12,17.9
12X061,P.S. 061 FRANCISCO OLLER,4,2015,All Students,56,273,32,57.1,21,37.5,1,1.8,2,3.6,3,5.4
12X061,P.S. 061 FRANCISCO OLLER,5,2013,All Students,59,287,28,47.5,22,37.3,9,15.3,0,0,9,15.3
12X061,P.S. 061 FRANCISCO OLLER,5,2014,All Students,55,293,24,43.6,22,40,9,16.4,0,0,9,16.4
12X061,P.S. 061 FRANCISCO OLLER,5,2015,All Students,62,292,26,41.9,24,38.7,9,14.5,3,4.8,12,19.4
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2013,All Students,183,288,80,43.7,80,43.7,23,12.6,0,0,23,12.6
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2014,All Students,182,286,94,51.6,61,33.5,26,14.3,1,0.5,27,14.8
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2015,All Students,161,282,88,54.7,57,35.4,11,6.8,5,3.1,16,9.9
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2013,All Students,73,297,24,32.9,40,54.8,9,12.3,0,0,9,12.3
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2014,All Students,95,284,51,53.7,31,32.6,12,12.6,1,1.1,13,13.7
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2015,All Students,101,277,59,58.4,29,28.7,12,11.9,1,1,13,12.9
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2013,All Students,82,287,34,41.5,42,51.2,5,6.1,1,1.2,6,7.3
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2014,All Students,84,289,31,36.9,42,50,9,10.7,2,2.4,11,13.1
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2015,All Students,87,286,35,40.2,35,40.2,16,18.4,1,1.1,17,19.5
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2013,All Students,76,287,34,44.7,34,44.7,7,9.2,1,1.3,8,10.5
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2014,All Students,75,284,43,57.3,29,38.7,2,2.7,1,1.3,3,4
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2015,All Students,84,282,46,54.8,30,35.7,6,7.1,2,2.4,8,9.5
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2013,All Students,231,290,92,39.8,116,50.2,21,9.1,2,0.9,23,10
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2014,All Students,254,286,125,49.2,102,40.2,23,9.1,4,1.6,27,10.6
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2015,All Students,272,281,140,51.5,94,34.6,34,12.5,4,1.5,38,14
12X067,P.S. 067 MOHEGAN SCHOOL,3,2013,All Students,92,295,33,35.9,40,43.5,19,20.7,0,0,19,20.7
12X067,P.S. 067 MOHEGAN SCHOOL,3,2014,All Students,109,285,60,55,36,33,12,11,1,0.9,13,11.9
12X067,P.S. 067 MOHEGAN SCHOOL,3,2015,All Students,92,288,43,46.7,36,39.1,13,14.1,0,0,13,14.1
12X067,P.S. 067 MOHEGAN SCHOOL,4,2013,All Students,115,280,64,55.7,43,37.4,7,6.1,1,0.9,8,7
12X067,P.S. 067 MOHEGAN SCHOOL,4,2014,All Students,94,282,52,55.3,35,37.2,6,6.4,1,1.1,7,7.4
12X067,P.S. 067 MOHEGAN SCHOOL,4,2015,All Students,105,285,49,46.7,42,40,13,12.4,1,1,14,13.3
12X067,P.S. 067 MOHEGAN SCHOOL,5,2013,All Students,109,280,66,60.6,30,27.5,12,11,1,0.9,13,11.9
12X067,P.S. 067 MOHEGAN SCHOOL,5,2014,All Students,107,280,56,52.3,45,42.1,5,4.7,1,0.9,6,5.6
12X067,P.S. 067 MOHEGAN SCHOOL,5,2015,All Students,80,277,51,63.8,24,30,5,6.3,0,0,5,6.3
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2013,All Students,316,284,163,51.6,113,35.8,38,12,2,0.6,40,12.7
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2014,All Students,310,282,168,54.2,116,37.4,23,7.4,3,1,26,8.4
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2015,All Students,277,284,143,51.6,102,36.8,31,11.2,1,0.4,32,11.6
12X092,P.S. 092 BRONX,3,2013,All Students,91,269,65,71.4,23,25.3,3,3.3,0,0,3,3.3
12X092,P.S. 092 BRONX,3,2014,All Students,71,267,56,78.9,12,16.9,3,4.2,0,0,3,4.2
12X092,P.S. 092 BRONX,3,2015,All Students,46,272,35,76.1,10,21.7,1,2.2,0,0,1,2.2
12X092,P.S. 092 BRONX,4,2013,All Students,68,267,47,69.1,16,23.5,5,7.4,0,0,5,7.4
12X092,P.S. 092 BRONX,4,2014,All Students,74,267,52,70.3,20,27,2,2.7,0,0,2,2.7
12X092,P.S. 092 BRONX,4,2015,All Students,72,266,51,70.8,16,22.2,4,5.6,1,1.4,5,6.9
12X092,P.S. 092 BRONX,5,2013,All Students,61,277,32,52.5,24,39.3,5,8.2,0,0,5,8.2
12X092,P.S. 092 BRONX,5,2014,All Students,67,266,51,76.1,12,17.9,4,6,0,0,4,6
12X092,P.S. 092 BRONX,5,2015,All Students,70,272,49,70,18,25.7,3,4.3,0,0,3,4.3
12X092,P.S. 092 BRONX,All Grades,2013,All Students,220,271,144,65.5,63,28.6,13,5.9,0,0,13,5.9
12X092,P.S. 092 BRONX,All Grades,2014,All Students,212,267,159,75,44,20.8,9,4.2,0,0,9,4.2
12X092,P.S. 092 BRONX,All Grades,2015,All Students,188,270,135,71.8,44,23.4,8,4.3,1,0.5,9,4.8
12X098,J.H.S. 098 HERMAN RIDDER,6,2013,All Students,98,276,54,55.1,41,41.8,2,2,1,1,3,3.1
12X098,J.H.S. 098 HERMAN RIDDER,6,2014,All Students,62,267,40,64.5,21,33.9,1,1.6,0,0,1,1.6
12X098,J.H.S. 098 HERMAN RIDDER,6,2015,All Students,65,276,37,56.9,24,36.9,4,6.2,0,0,4,6.2
12X098,J.H.S. 098 HERMAN RIDDER,7,2013,All Students,110,270,75,68.2,32,29.1,3,2.7,0,0,3,2.7
12X098,J.H.S. 098 HERMAN RIDDER,7,2014,All Students,98,262,72,73.5,25,25.5,1,1,0,0,1,1
12X098,J.H.S. 098 HERMAN RIDDER,7,2015,All Students,59,270,42,71.2,15,25.4,2,3.4,0,0,2,3.4
12X098,J.H.S. 098 HERMAN RIDDER,8,2013,All Students,133,265,92,69.2,32,24.1,6,4.5,3,2.3,9,6.8
12X098,J.H.S. 098 HERMAN RIDDER,8,2014,All Students,108,276,55,50.9,44,40.7,8,7.4,1,0.9,9,8.3
12X098,J.H.S. 098 HERMAN RIDDER,8,2015,All Students,95,274,47,49.5,41,43.2,7,7.4,0,0,7,7.4
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2013,All Students,341,270,221,64.8,105,30.8,11,3.2,4,1.2,15,4.4
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2014,All Students,268,269,167,62.3,90,33.6,10,3.7,1,0.4,11,4.1
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2015,All Students,219,273,126,57.5,80,36.5,13,5.9,0,0,13,5.9
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2013,All Students,154,279,84,54.5,58,37.7,9,5.8,3,1.9,12,7.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2014,All Students,145,286,60,41.4,70,48.3,9,6.2,6,4.1,15,10.3
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2015,All Students,196,286,78,39.8,94,48,18,9.2,6,3.1,24,12.2
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2013,All Students,152,286,70,46.1,62,40.8,19,12.5,1,0.7,20,13.2
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2014,All Students,159,282,80,50.3,62,39,15,9.4,2,1.3,17,10.7
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2015,All Students,143,287,66,46.2,53,37.1,23,16.1,1,0.7,24,16.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2013,All Students,160,278,86,53.8,59,36.9,13,8.1,2,1.3,15,9.4
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2014,All Students,149,285,58,38.9,69,46.3,17,11.4,5,3.4,22,14.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2015,All Students,151,279,73,48.3,59,39.1,17,11.3,2,1.3,19,12.6
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2013,All Students,466,281,240,51.5,179,38.4,41,8.8,6,1.3,47,10.1
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2014,All Students,453,284,198,43.7,201,44.4,41,9.1,13,2.9,54,11.9
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2015,All Students,490,284,217,44.3,206,42,58,11.8,9,1.8,67,13.7
12X134,P.S. 134 GEORGE F. BRISTOW,3,2013,All Students,94,274,61,64.9,26,27.7,7,7.4,0,0,7,7.4
12X134,P.S. 134 GEORGE F. BRISTOW,3,2014,All Students,116,294,46,39.7,42,36.2,27,23.3,1,0.9,28,24.1
12X134,P.S. 134 GEORGE F. BRISTOW,3,2015,All Students,98,286,48,49,34,34.7,15,15.3,1,1,16,16.3
12X134,P.S. 134 GEORGE F. BRISTOW,4,2013,All Students,100,290,42,42,33,33,22,22,3,3,25,25
12X134,P.S. 134 GEORGE F. BRISTOW,4,2014,All Students,90,286,34,37.8,40,44.4,15,16.7,1,1.1,16,17.8
12X134,P.S. 134 GEORGE F. BRISTOW,4,2015,All Students,103,299,29,28.2,48,46.6,20,19.4,6,5.8,26,25.2
12X134,P.S. 134 GEORGE F. BRISTOW,5,2013,All Students,79,294,35,44.3,28,35.4,13,16.5,3,3.8,16,20.3
12X134,P.S. 134 GEORGE F. BRISTOW,5,2014,All Students,98,292,35,35.7,39,39.8,20,20.4,4,4.1,24,24.5
12X134,P.S. 134 GEORGE F. BRISTOW,5,2015,All Students,79,281,40,50.6,29,36.7,9,11.4,1,1.3,10,12.7
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2013,All Students,273,286,138,50.5,87,31.9,42,15.4,6,2.2,48,17.6
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2014,All Students,304,291,115,37.8,121,39.8,62,20.4,6,2,68,22.4
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2015,All Students,280,289,117,41.8,111,39.6,44,15.7,8,2.9,52,18.6
12X150,P.S. 150 CHARLES JAMES FOX,3,2013,All Students,135,291,65,48.1,44,32.6,21,15.6,5,3.7,26,19.3
12X150,P.S. 150 CHARLES JAMES FOX,3,2014,All Students,140,281,80,57.1,40,28.6,19,13.6,1,0.7,20,14.3
12X150,P.S. 150 CHARLES JAMES FOX,3,2015,All Students,108,278,64,59.3,34,31.5,10,9.3,0,0,10,9.3
12X150,P.S. 150 CHARLES JAMES FOX,4,2013,All Students,130,287,60,46.2,50,38.5,18,13.8,2,1.5,20,15.4
12X150,P.S. 150 CHARLES JAMES FOX,4,2014,All Students,135,281,64,47.4,50,37,19,14.1,2,1.5,21,15.6
12X150,P.S. 150 CHARLES JAMES FOX,4,2015,All Students,152,285,70,46.1,56,36.8,24,15.8,2,1.3,26,17.1
